cell_id,x,y,z,velocity_x,velocity_y,velocity_z,velocity_magnitude,pressure
27141,1.71875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.18206261878711621e-02,1.92594467284182752e-01,4.14312393707354492e-03,1.93001351052031450e-01,-2.43037577542549073e-02
27142,2.03125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.68819800224835892e-02,1.82529446334434603e-01,-1.26769459139180560e-02,1.83746306048146679e-01,-2.62642714678942499e-02
27143,2.34375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-2.13776331700100755e-02,1.71508125912569059e-01,-2.85172136349569408e-02,1.75172120862581715e-01,-2.80010070109497598e-02
27144,2.65625000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-2.56400801786917897e-02,1.58289511682339512e-01,-4.14547378460015242e-02,1.65624510595756780e-01,-2.95016127211162396e-02
27145,2.96875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-2.98605158042037772e-02,1.42177861358889046e-01,-5.02252865180844166e-02,1.53716538051389434e-01,-3.08081215592463376e-02
27146,3.28125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-3.39034667561610367e-02,1.23179598316535188e-01,-5.45622550028076053e-02,1.38923353582111886e-01,-3.19913438076109141e-02
27147,3.59375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-3.73547782658808156e-02,1.01886458777849409e-01,-5.54854613739800828e-02,1.21880541373374965e-01,-3.31009995248471300e-02
27148,3.90625000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-3.94775073992072179e-02,7.94012936740662867e-02,-5.33290926772052448e-02,1.03474785108951667e-01,-3.40473531156277875e-02
27149,4.21875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.02671569859593750e-02,5.70696837020329140e-02,-4.95018428341494274e-02,8.56085578289858123e-02,-3.48194649438107046e-02
27150,4.53125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.04248136902855340e-02,3.60270622356925335e-02,-4.47930344448605605e-02,7.02746804333340552e-02,-3.53704557836840641e-02
27151,4.84375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.08257410876817634e-02,1.69276966478246749e-02,-3.99303719880921976e-02,5.95627623290476624e-02,-3.57324334937848404e-02
27152,5.15625000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.15436474042186546e-02,-1.14007015235861219e-04,-3.54343249353104225e-02,5.46029213583552539e-02,-3.59454691741729546e-02
27153,5.46875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.26876032245646214e-02,-1.53996880156127332e-02,-3.15071839072940049e-02,5.52456740189140316e-02,-3.60203223559626903e-02
27154,5.78125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.44003817440886822e-02,-2.93052600531893657e-02,-2.81101150567530170e-02,6.01695166534496340e-02,-3.59676807144706095e-02
27155,6.09375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-4.68015193282978401e-02,-4.27251127003763151e-02,-2.51505753390940459e-02,6.81789476787691279e-02,-3.58204715390033138e-02
27156,6.40625000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-5.00676262168418262e-02,-5.70589143882028679e-02,-2.24360713649923230e-02,7.91572119547213487e-02,-3.55795811096203396e-02
27157,6.71875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-5.45710291431717454e-02,-7.32059206596427647e-02,-1.96745322728930465e-02,9.34033792832353604e-02,-3.52231477517886624e-02
27158,7.03125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-6.10147081799992039e-02,-9.30813540398119504e-02,-1.65805539344942229e-02,1.12524876596021867e-01,-3.47113677121868094e-02
27159,7.34375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-7.07211157762352161e-02,-1.20236910881271836e-01,-1.29376865687490829e-02,1.40092022216319528e-01,-3.39659656473107821e-02
27160,7.65625000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-8.54038078093306008e-02,-1.59344652222011995e-01,-8.81164331039267605e-03,1.81003242064656455e-01,-3.28747689868576845e-02
27161,7.96875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.04471668427618652e-01,-2.12693077235570405e-01,-4.67694734476673066e-03,2.37011705289954661e-01,-3.11701949123147221e-02
27162,8.28125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.20804614074583205e-01,-2.73643539054487073e-01,-9.75931652419356364e-04,2.99124545449823920e-01,-2.81837035778231583e-02
27163,8.59375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.26469377856268606e-01,-3.23859306598512586e-01,2.05602915735836507e-03,3.47683162177458538e-01,-2.41333816987929807e-02
27164,8.90625000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.20846830743075603e-01,-3.43534702852658247e-01,3.31251993882217006e-03,3.64185421664644404e-01,-2.16016594027224722e-02
27165,9.21875000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-8.66671373271501455e-02,-3.05538901401659513e-01,7.18958492009011125e-04,3.17593655263340158e-01,-1.74632822046113176e-02
27166,9.53125000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-3.90772678365157097e-02,-1.80754177655140513e-01,-1.80985391357062187e-03,1.84938857930239620e-01,-1.66093411955576670e-02
27167,9.84375000000000000e-01,5.15625000000000000e-01,8.28125000000000000e-01,-1.01080609632926508e-02,-6.07132223236104274e-02,-2.61453796927661915e-03,6.16044159954996853e-02,-1.82716298452122380e-02
27168,1.56250000000000000e-02,5.46875000000000000e-01,8.28125000000000000e-01,2.08089629946002757e-03,6.30172673482547463e-02,1.26738287144669073e-02,6.43127673773580266e-02,-1.85687253630727744e-02
27169,4.68750000000000000e-02,5.46875000000000000e-01,8.28125000000000000e-01,7.41294867180647670e-03,1.51650958514631229e-01,3.14828113688648062e-02,1.55061705259889243e-01,-1.84849838969708483e-02
27170,7.81250000000000000e-02,5.46875000000000000e-01,8.28125000000000000e-01,9.88304529403933284e-03,1.97359281446383428e-01,3.85277140643565455e-02,2.01327457909599689e-01,-1.94426481456890059e-02
27171,1.09375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,7.67916177673189787e-03,2.09346980609592476e-01,3.29475531855447298e-02,2.12062889438158431e-01,-2.11295686761367452e-02
27172,1.40625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,3.54277071066812915e-03,2.04912074704497432e-01,2.02326100979143171e-02,2.05938991197354704e-01,-2.30934736911354646e-02
27173,1.71875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-8.51710053857088916e-04,1.95620387659364625e-01,4.67194114649892127e-03,1.95678022557701364e-01,-2.50692895832375431e-02
27174,2.03125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-4.75699027962541137e-03,1.85608761531298572e-01,-1.16993616281024677e-02,1.86037943377709986e-01,-2.69094307748901848e-02
27175,2.34375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-8.03435603523850253e-03,1.74746133789976887e-01,-2.71869703283917560e-02,1.77030769944330091e-01,-2.85518024118907483e-02
27176,2.65625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.11026366398857494e-02,1.61742697038887662e-01,-3.99247663868953148e-02,1.66966929530427993e-01,-2.99854288357998440e-02
27177,2.96875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.42870470985435576e-02,1.45813376795169342e-01,-4.85459362050434176e-02,1.54344965869412709e-01,-3.12491246335002519e-02
27178,3.28125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.75677859465250830e-02,1.26906317741024649e-01,-5.27865340159076879e-02,1.38564998318700283e-01,-3.23901413436080074e-02
27179,3.59375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.07193402145509215e-02,1.05609781793037941e-01,-5.35490319702115330e-02,1.20209050800038061e-01,-3.34402093542921983e-02
27180,3.90625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.32253586268638818e-02,8.31145721843112723e-02,-5.12048932700232065e-02,1.00346352636864672e-01,-3.43395104953640382e-02
27181,4.21875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.46928543858997776e-02,6.08353863455226920e-02,-4.73754434896388743e-02,8.09636581150594142e-02,-3.50810862669963738e-02
27182,4.53125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.55124507029483617e-02,3.99960648115131948e-02,-4.27327270034582249e-02,6.38486984865723195e-02,-3.56196642701627833e-02
27183,4.84375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.61840271059223875e-02,2.12254562827474264e-02,-3.79507664132554406e-02,5.07580923720344079e-02,-3.59590691469432733e-02
27184,5.15625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.73394029427106895e-02,4.63036069961417565e-03,-3.34828530616825826e-02,4.34739536115897329e-02,-3.61442266895019362e-02
27185,5.46875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-2.87762946547581305e-02,-1.00816981145986986e-02,-2.95692624877586865e-02,4.24741928116513720e-02,-3.62081569181460367e-02
27186,5.78125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-3.05971112112385438e-02,-2.33649828110329520e-02,-2.62088691981983944e-02,4.65726363960752912e-02,-3.61591447018999868e-02
27187,6.09375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-3.29090411458218546e-02,-3.58302087154056467e-02,-2.32639003243099440e-02,5.39260410564910142e-02,-3.60183991059805086e-02
27188,6.40625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-3.58117843845865008e-02,-4.87231412591719940e-02,-2.05978087008483503e-02,6.38803421894880430e-02,-3.57977024118753956e-02
27189,6.71875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-3.95541046316552902e-02,-6.28708736073142066e-02,-1.79569374425698203e-02,7.64180969644964320e-02,-3.54884266132159606e-02
27190,7.03125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-4.46221090185734762e-02,-7.97314744459032138e-02,-1.50462428369355344e-02,9.25992983455663499e-02,-3.50707716096683025e-02
27191,7.34375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-5.21065778708814167e-02,-1.02334377791642381e-01,-1.15885056199742219e-02,1.15419728807171398e-01,-3.44916971708729286e-02
27192,7.65625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-6.41199880979457099e-02,-1.35941362399091797e-01,-7.48390776166696099e-03,1.50490650074969923e-01,-3.36601162474947369e-02
27193,7.96875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-8.26194470429786609e-02,-1.86440250299539895e-01,-3.14918958527129512e-03,2.03950624800432079e-01,-3.24099378512546984e-02
27194,8.28125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.03854933943751421e-01,-2.52739416877404977e-01,7.05562569640419976e-04,2.73246332027588912e-01,-3.02423774577447700e-02
27195,8.59375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.16494954689132763e-01,-3.17770246979628135e-01,3.78351957219352514e-03,3.38472036295275280e-01,-2.65743856819339805e-02
27196,8.90625000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.17434787851582276e-01,-3.53628162518791533e-01,5.59893087191472121e-03,3.72659569514954880e-01,-2.32346989239193245e-02
27197,9.21875000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-9.33008100821605124e-02,-3.44063443847846873e-01,3.45414201477174795e-03,3.56506136905784643e-01,-1.97279721279798453e-02
27198,9.53125000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-4.68064784310164225e-02,-2.22973686667224558e-01,-2.08864159453211741e-04,2.27833612518706180e-01,-1.76961902050906568e-02
27199,9.84375000000000000e-01,5.46875000000000000e-01,8.28125000000000000e-01,-1.31192709096474257e-02,-8.39576145587083017e-02,-2.14179473209923435e-03,8.50034328498784630e-02,-1.94707457078035391e-02
27200,1.56250000000000000e-02,5.78125000000000000e-01,8.28125000000000000e-01,2.34756912106433334e-03,5.90744826723255193e-02,1.10654290892828380e-02,6.01477290070955989e-02,-1.98087469374298199e-02
27201,4.68750000000000000e-02,5.78125000000000000e-01,8.28125000000000000e-01,8.88955730418092283e-03,1.45799905620600828e-01,2.82668091490432920e-02,1.48780540419467699e-01,-1.96206062548522839e-02
27202,7.81250000000000000e-02,5.78125000000000000e-01,8.28125000000000000e-01,1.44672133146590363e-02,1.95278344870025045e-01,3.60696012691078677e-02,1.99107881240248030e-01,-2.04456352546744727e-02
27203,1.09375000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,1.47640974729167374e-02,2.10249918680762371e-01,3.18952337175911829e-02,2.13167335240080191e-01,-2.19075540591563145e-02
27204,1.40625000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,1.24973536732911859e-02,2.06921801853464510e-01,2.04231286973985439e-02,2.08302472661536731e-01,-2.36808625028201436e-02
27205,1.71875000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,9.40295937162758527e-03,1.97643721163971553e-01,5.64171207190474183e-03,1.97947682672943881e-01,-2.55411183195126262e-02
27206,2.03125000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,6.63044376447906921e-03,1.87562948086334419e-01,-1.00961053113462606e-02,1.87951466133703476e-01,-2.72725765725807569e-02
27207,2.34375000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,4.54724696433521629e-03,1.76827544862022623e-01,-2.51136114299410108e-02,1.78659876737725709e-01,-2.88303889094992973e-02
27208,2.65625000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,2.67914633012776354e-03,1.64127964667252713e-01,-3.76132683528446754e-02,1.68404051516156533e-01,-3.02077140429891956e-02
27209,2.96875000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,5.60429936067233150e-04,1.48582623360924343e-01,-4.62068496433823139e-02,1.55602644580655119e-01,-3.14350964581825432e-02
27210,3.28125000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,-1.92161589936248596e-03,1.30028846269161280e-01,-5.05678799193641157e-02,1.39528864215591908e-01,-3.25560740121194417e-02
27211,3.59375000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,-4.63613474415866793e-03,1.09060926800894992e-01,-5.13733735318165213e-02,1.20644117171438234e-01,-3.35802709407246811e-02
27212,3.90625000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,-7.16997930125156877e-03,8.68498043619154309e-02,-4.92082400355830507e-02,1.00078709065829372e-01,-3.44549298245491326e-02
27213,4.21875000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,-9.28741984842213972e-03,6.47701412493112694e-02,-4.55304667953224315e-02,7.97148089848840891e-02,-3.51698555812439279e-02
27214,4.53125000000000000e-01,5.78125000000000000e-01,8.28125000000000000e-01,-1.09352141411493391e-02,4.41212069579119820e-02,-4.10590097331387585e-02,6.12544046742899695e-02,-3.56992761678095946e-02
